Date,Open,High,Low,Close,Volume
20221114 030700,89.35,89.36,89.3,89.33,38
20221114 030800,89.33,89.34,89.33,89.33,5
20221114 030900,89.35,89.36,89.32,89.33,19
20221114 031000,89.32,89.33,89.31,89.33,7
20221114 031100,89.33,89.33,89.28,89.3,20
20221114 031200,89.29,89.4,89.29,89.39,34
20221114 031300,89.4,89.41,89.37,89.37,22
20221114 031400,89.38,89.38,89.36,89.37,16
20221114 031500,89.35,89.36,89.29,89.36,61
20221114 031600,89.38,89.42,89.33,89.34,32
20221114 031700,89.36,89.39,89.36,89.36,12
20221114 031800,89.34,89.35,89.31,89.31,13
20221114 031900,89.33,89.37,89.32,89.32,15
20221114 032000,89.33,89.34,89.29,89.32,21
20221114 032100,89.32,89.33,89.28,89.33,24
20221114 032200,89.32,89.4,89.32,89.4,27
20221114 032300,89.39,89.39,89.32,89.32,33
20221114 032400,89.34,89.37,89.34,89.35,8
20221114 032500,89.36,89.36,89.3,89.35,39
20221114 032600,89.35,89.36,89.35,89.36,2
20221114 032700,89.32,89.33,89.31,89.33,18
20221114 032800,89.32,89.34,89.31,89.31,8
20221114 032900,89.34,89.34,89.3,89.3,10
20221114 033000,89.32,89.34,89.32,89.32,6
20221114 033100,89.33,89.33,89.31,89.31,8
20221114 033200,89.33,89.33,89.22,89.26,49
20221114 033300,89.26,89.27,89.25,89.26,14
20221114 033400,89.26,89.29,89.26,89.29,9
20221114 033500,89.28,89.29,89.28,89.28,9
20221114 033600,89.29,89.29,89.24,89.24,25
20221114 033700,89.24,89.27,89.24,89.26,18
20221114 033800,89.26,89.26,89.25,89.25,4
20221114 033900,89.26,89.26,89.19,89.24,56
20221114 034000,89.24,89.24,89.21,89.21,14
20221114 034100,89.22,89.24,89.21,89.22,8
20221114 034200,89.22,89.22,89.19,89.19,14
20221114 034300,89.22,89.25,89.22,89.25,12
20221114 034400,89.26,89.27,89.23,89.24,16
20221114 034500,89.24,89.24,89.2,89.21,6
20221114 034600,89.2,89.21,89.19,89.19,13
20221114 034700,89.2,89.21,89.19,89.19,5
20221114 034800,89.19,89.19,89.15,89.18,36
20221114 034900,89.19,89.2,89.18,89.2,7
20221114 035000,89.19,89.19,89.18,89.18,5
20221114 035100,89.19,89.22,89.18,89.18,7
20221114 035200,89.19,89.19,89.18,89.18,4
20221114 035300,89.16,89.16,89.15,89.15,6
20221114 035400,89.15,89.17,89.15,89.17,11
20221114 035500,89.15,89.18,89.14,89.18,19
20221114 035600,89.15,89.16,89.13,89.16,15
20221114 035700,89.16,89.17,89.15,89.17,4
20221114 035800,89.18,89.2,89.18,89.2,26
20221114 035900,89.19,89.19,89.15,89.17,24
20221114 040000,89.18,89.19,89.18,89.19,5
20221114 040100,89.18,89.18,89.16,89.16,6
20221114 040200,89.16,89.18,89.15,89.15,14
20221114 040300,89.15,89.15,89.13,89.13,8
20221114 040400,89.13,89.16,89.13,89.16,5
20221114 040500,89.17,89.18,89.15,89.18,11
20221114 040600,89.17,89.19,89.17,89.18,12
20221114 040700,89.18,89.18,89.12,89.15,26
20221114 040800,89.16,89.16,89.14,89.16,8
20221114 040900,89.15,89.16,89.15,89.16,5
20221114 041000,89.17,89.17,89.15,89.16,8
20221114 041100,89.16,89.17,89.16,89.17,9
20221114 041200,89.17,89.18,89.17,89.17,7
20221114 041300,89.17,89.18,89.17,89.18,3
20221114 041400,89.16,89.16,89.15,89.15,2
20221114 041500,89.15,89.15,89.13,89.14,26
20221114 041600,89.15,89.16,89.15,89.16,4
20221114 041700,89.16,89.2,89.16,89.18,14
20221114 041800,89.18,89.18,89.16,89.16,11
20221114 041900,89.16,89.16,89.15,89.16,14
20221114 042000,89.14,89.17,89.13,89.17,7
20221114 042100,89.15,89.17,89.14,89.17,6
20221114 042200,89.16,89.16,89.16,89.16,7
20221114 042300,89.15,89.16,89.14,89.15,8
20221114 042400,89.15,89.15,89.13,89.13,16
20221114 042500,89.12,89.15,89.12,89.15,14
20221114 042600,89.15,89.17,89.15,89.17,4
20221114 042700,89.17,89.19,89.16,89.18,21
20221114 042800,89.19,89.19,89.18,89.18,2
20221114 042900,89.19,89.19,89.18,89.19,5
20221114 043000,89.18,89.18,89.15,89.16,17
20221114 043100,89.17,89.17,89.16,89.16,11
20221114 043200,89.18,89.19,89.18,89.18,7
20221114 043300,89.18,89.2,89.18,89.19,11
20221114 043400,89.18,89.19,89.16,89.16,17
20221114 043500,89.16,89.16,89.13,89.15,10
20221114 043600,89.15,89.18,89.14,89.17,8
20221114 043700,89.18,89.19,89.17,89.19,7
20221114 043800,89.18,89.18,89.17,89.18,3
20221114 043900,89.17,89.17,89.17,89.17,4
20221114 044000,89.17,89.17,89.17,89.17,3
20221114 044100,89.18,89.18,89.18,89.18,2
20221114 044200,89.18,89.18,89.17,89.17,4
20221114 044300,89.16,89.17,89.14,89.17,31
20221114 044400,89.16,89.17,89.14,89.16,14
20221114 044500,89.17,89.17,89.16,89.16,5
20221114 044600,89.16,89.16,89.15,89.15,7
20221114 044700,89.16,89.16,89.16,89.16,5
20221114 044800,89.15,89.16,89.15,89.15,16
20221114 044900,89.15,89.15,89.15,89.15,1
20221114 045000,89.15,89.16,89.15,89.15,10
20221114 045100,89.16,89.16,89.15,89.16,4
20221114 045200,89.16,89.18,89.15,89.15,5
20221114 045300,89.16,89.16,89.15,89.15,2
20221114 045400,89.15,89.16,89.14,89.14,9
20221114 045500,89.16,89.17,89.15,89.15,4
20221114 045600,89.16,89.16,89.16,89.16,1
20221114 045700,89.17,89.18,89.17,89.17,6
20221114 045800,89.16,89.18,89.16,89.18,11
20221114 045900,89.16,89.16,89.15,89.15,6
20221114 050000,89.14,89.15,89.13,89.13,13
20221114 050100,89.12,89.12,89.1,89.12,27
20221114 050200,89.12,89.13,89.11,89.11,7
20221114 050300,89.1,89.12,89.1,89.11,8
20221114 050400,89.1,89.15,89.09,89.13,25
20221114 050500,89.13,89.13,89.12,89.12,4
20221114 050600,89.11,89.11,89.09,89.11,11
20221114 050700,89.09,89.1,89.07,89.09,22
20221114 050800,89.09,89.09,89.07,89.08,14
20221114 050900,89.08,89.09,89.07,89.07,17
20221114 051000,89.08,89.08,89.04,89.06,25
20221114 051100,89.06,89.06,89.05,89.06,17
20221114 051200,89.06,89.07,89.05,89.06,15
20221114 051300,89.07,89.1,89.07,89.1,8
20221114 051400,89.09,89.1,89.07,89.07,11
20221114 051500,89.06,89.1,89.05,89.1,14
20221114 051600,89.1,89.11,89.1,89.11,6
20221114 051700,89.11,89.11,89.11,89.11,3
20221114 051800,89.1,89.11,89.08,89.09,14
20221114 051900,89.09,89.11,89.09,89.11,17
20221114 052000,89.11,89.11,89.1,89.1,7
20221114 052100,89.1,89.1,89.09,89.09,8
20221114 052200,89.08,89.08,89.05,89.05,12
20221114 052300,89.03,89.03,89.02,89.03,31
20221114 052400,89.03,89.03,89.01,89.03,25
20221114 052500,89.03,89.03,88.98,89,41
20221114 052600,89,89.02,88.99,89.01,18
20221114 052700,89.02,89.02,88.99,88.99,19
20221114 052800,89,89.01,88.98,88.98,17
20221114 052900,88.98,88.98,88.94,88.94,72
20221114 053000,88.94,88.96,88.93,88.95,56
20221114 053100,88.95,88.95,88.86,88.86,150
20221114 053200,88.86,88.89,88.82,88.82,66
20221114 053300,88.81,88.82,88.72,88.75,126
20221114 053400,88.75,88.78,88.71,88.75,56
20221114 053500,88.75,88.81,88.74,88.76,45
20221114 053600,88.76,88.8,88.64,88.68,92
20221114 053700,88.69,88.69,88.58,88.6,119
20221114 053800,88.59,88.6,88.5,88.53,161
20221114 053900,88.54,88.54,88.35,88.4,301
20221114 054000,88.4,88.41,88.3,88.32,231
20221114 054100,88.34,88.46,88.34,88.43,68
20221114 054200,88.43,88.48,88.43,88.46,59
20221114 054300,88.46,88.47,88.31,88.34,132
20221114 054400,88.34,88.38,88.3,88.38,103
20221114 054500,88.38,88.38,88.26,88.28,136
20221114 054600,88.29,88.44,88.23,88.44,121
20221114 054700,88.45,88.46,88.39,88.39,43
20221114 054800,88.38,88.45,88.38,88.43,38
20221114 054900,88.42,88.42,88.35,88.37,32
20221114 055000,88.36,88.36,88.32,88.33,30
20221114 055100,88.34,88.38,88.34,88.36,29
20221114 055200,88.35,88.37,88.3,88.34,41
20221114 055300,88.34,88.37,88.31,88.33,36
20221114 055400,88.33,88.33,88.26,88.28,47
20221114 055500,88.3,88.34,88.27,88.28,26
20221114 055600,88.29,88.29,88.24,88.24,42
20221114 055700,88.26,88.32,88.26,88.32,18
20221114 055800,88.32,88.32,88.26,88.26,15
20221114 055900,88.25,88.25,88.21,88.23,74
20221114 060000,88.23,88.24,88.19,88.19,108
20221114 060100,88.21,88.27,88.16,88.2,122
20221114 060200,88.21,88.22,88.16,88.2,25
20221114 060300,88.21,88.28,88.21,88.26,24
20221114 060400,88.25,88.29,88.25,88.28,46
20221114 060500,88.27,88.32,88.25,88.32,83
20221114 060600,88.32,88.34,88.27,88.34,86
20221114 060700,88.33,88.38,88.32,88.34,51
20221114 060800,88.37,88.39,88.3,88.3,51
20221114 060900,88.32,88.4,88.32,88.39,33
20221114 061000,88.38,88.42,88.38,88.4,49
20221114 061100,88.4,88.4,88.38,88.38,20
20221114 061200,88.38,88.38,88.35,88.35,17
20221114 061300,88.35,88.38,88.33,88.36,26
20221114 061400,88.36,88.48,88.36,88.45,53
20221114 061500,88.44,88.47,88.38,88.43,48
20221114 061600,88.44,88.49,88.43,88.43,46
20221114 061700,88.44,88.53,88.44,88.5,117
20221114 061800,88.51,88.54,88.51,88.53,50
20221114 061900,88.53,88.53,88.49,88.53,34
20221114 062000,88.54,88.54,88.46,88.5,72
20221114 062100,88.52,88.54,88.36,88.39,94
20221114 062200,88.38,88.48,88.38,88.48,58
20221114 062300,88.47,88.5,88.46,88.49,35
20221114 062400,88.48,88.51,88.45,88.51,34
20221114 062500,88.5,88.54,88.49,88.51,61
20221114 062600,88.5,88.52,88.45,88.47,33
20221114 062700,88.47,88.47,88.4,88.4,39
20221114 062800,88.41,88.41,88.4,88.4,14
20221114 062900,88.4,88.45,88.4,88.44,52
20221114 063000,88.42,88.44,88.38,88.39,33
20221114 063100,88.4,88.43,88.38,88.4,84
20221114 063200,88.38,88.42,88.38,88.42,10
20221114 063300,88.4,88.41,88.38,88.38,14
20221114 063400,88.39,88.45,88.39,88.44,29
20221114 063500,88.44,88.45,88.43,88.45,4
20221114 063600,88.46,88.46,88.4,88.43,10
20221114 063700,88.4,88.46,88.39,88.46,26
20221114 063800,88.45,88.46,88.45,88.46,4
20221114 063900,88.44,88.44,88.44,88.44,3
20221114 064000,88.44,88.46,88.43,88.44,16
20221114 064100,88.45,88.45,88.4,88.41,23
20221114 064200,88.42,88.47,88.42,88.47,21
20221114 064300,88.47,88.47,88.45,88.46,9
20221114 064400,88.46,88.5,88.46,88.49,14
20221114 064500,88.52,88.57,88.52,88.57,24
20221114 064600,88.57,88.57,88.52,88.54,23
20221114 064700,88.54,88.55,88.54,88.54,10
20221114 064800,88.54,88.55,88.53,88.54,13
20221114 064900,88.53,88.55,88.52,88.54,9
20221114 065000,88.54,88.54,88.48,88.49,40
20221114 065100,88.49,88.56,88.47,88.54,40
20221114 065200,88.54,88.54,88.48,88.49,15
20221114 065300,88.53,88.56,88.53,88.54,22
20221114 065400,88.55,88.57,88.55,88.55,12
20221114 065500,88.56,88.56,88.49,88.49,24
20221114 065600,88.5,88.56,88.5,88.56,16
20221114 065700,88.55,88.55,88.51,88.53,25
20221114 065800,88.53,88.54,88.52,88.54,16
20221114 065900,88.52,88.56,88.52,88.56,14
20221114 070000,88.55,88.59,88.53,88.53,15
20221114 070100,88.56,88.66,88.48,88.63,104
20221114 070200,88.63,88.67,88.57,88.58,120
20221114 070300,88.57,88.61,88.57,88.57,50
20221114 070400,88.56,88.59,88.56,88.56,32
20221114 070500,88.55,88.56,88.51,88.52,49
20221114 070600,88.52,88.61,88.49,88.49,100
20221114 070700,88.48,88.53,88.44,88.48,131
20221114 070800,88.47,88.51,88.42,88.43,57
20221114 070900,88.43,88.48,88.42,88.48,59
20221114 071000,88.5,88.59,88.5,88.57,49
20221114 071100,88.55,88.59,88.55,88.59,24
20221114 071200,88.58,88.59,88.58,88.59,12
20221114 071300,88.59,88.68,88.59,88.67,92
20221114 071400,88.66,88.68,88.64,88.65,44
20221114 071500,88.65,88.65,88.62,88.64,23
20221114 071600,88.65,88.66,88.6,88.65,54
20221114 071700,88.65,88.65,88.62,88.62,57
20221114 071800,88.63,88.68,88.61,88.68,48
20221114 071900,88.67,88.69,88.67,88.68,21
20221114 072000,88.68,88.76,88.68,88.73,117
20221114 072100,88.74,88.76,88.69,88.7,47
20221114 072200,88.7,88.77,88.69,88.72,81
20221114 072300,88.71,88.73,88.69,88.69,47
20221114 072400,88.69,88.73,88.69,88.7,49
20221114 072500,88.69,88.7,88.62,88.62,91
20221114 072600,88.63,88.63,88.55,88.59,100
20221114 072700,88.59,88.71,88.58,88.7,67
20221114 072800,88.72,88.73,88.69,88.7,38
20221114 072900,88.69,88.71,88.67,88.69,70
20221114 073000,88.67,88.71,88.64,88.68,60
20221114 073100,88.7,88.74,88.7,88.72,38
20221114 073200,88.71,88.77,88.71,88.75,60
20221114 073300,88.76,88.83,88.67,88.68,194
20221114 073400,88.68,88.76,88.67,88.75,45
20221114 073500,88.74,88.78,88.7,88.72,52
20221114 073600,88.73,88.74,88.69,88.69,29
20221114 073700,88.7,88.77,88.7,88.72,41
20221114 073800,88.7,88.76,88.7,88.75,30
20221114 073900,88.76,88.77,88.7,88.72,75
20221114 074000,88.72,88.74,88.72,88.73,18
20221114 074100,88.73,88.75,88.69,88.75,32
20221114 074200,88.75,88.75,88.65,88.66,76
20221114 074300,88.66,88.69,88.64,88.68,66
20221114 074400,88.68,88.74,88.68,88.69,36
20221114 074500,88.7,88.71,88.66,88.7,42
20221114 074600,88.68,88.76,88.67,88.74,58
20221114 074700,88.74,88.75,88.71,88.73,30
20221114 074800,88.74,88.74,88.65,88.7,46
20221114 074900,88.71,88.78,88.7,88.76,109
20221114 075000,88.75,88.76,88.72,88.76,30
20221114 075100,88.75,88.76,88.72,88.72,44
20221114 075200,88.73,88.78,88.73,88.74,38
20221114 075300,88.75,88.76,88.68,88.72,83
20221114 075400,88.71,88.71,88.61,88.63,123
20221114 075500,88.63,88.7,88.63,88.69,54
20221114 075600,88.68,88.77,88.68,88.7,132
20221114 075700,88.71,88.8,88.71,88.78,159
20221114 075800,88.79,88.9,88.78,88.9,155
20221114 075900,88.9,88.99,88.9,88.95,224
20221114 080000,88.96,89.05,88.95,89.04,181
20221114 080100,89.04,89.18,89,89.17,444
20221114 080200,89.18,89.28,89.16,89.22,340
20221114 080300,89.22,89.22,89.08,89.09,244
20221114 080400,89.09,89.18,89.09,89.15,123
20221114 080500,89.16,89.19,89.1,89.12,101
20221114 080600,89.13,89.14,89.02,89.06,153
20221114 080700,89.07,89.07,88.95,89.01,158
20221114 080800,89.01,89.12,88.99,89.03,212
20221114 080900,89.04,89.2,89.04,89.19,150
20221114 081000,89.2,89.34,89.19,89.32,230
20221114 081100,89.32,89.34,89.24,89.3,217
20221114 081200,89.3,89.32,89.26,89.29,124
20221114 081300,89.29,89.46,89.29,89.43,362
20221114 081400,89.42,89.57,89.41,89.55,301
20221114 081500,89.56,89.57,89.46,89.5,189
20221114 081600,89.51,89.51,89.32,89.34,504
20221114 081700,89.33,89.38,89.28,89.38,189
20221114 081800,89.37,89.38,89.22,89.22,195
20221114 081900,89.21,89.21,89.13,89.16,215
20221114 082000,89.16,89.26,89.14,89.17,205
20221114 082100,89.16,89.21,88.89,89.02,794
20221114 082200,89.01,89.03,88.84,88.86,342
20221114 082300,88.87,88.98,88.86,88.94,198
20221114 082400,88.94,89.09,88.94,89.09,120
20221114 082500,89.08,89.14,88.93,88.93,232
20221114 082600,88.94,89.01,88.92,88.97,108
20221114 082700,88.98,89.03,88.97,88.98,107
20221114 082800,88.99,89.05,88.8,88.85,450
20221114 082900,88.86,88.93,88.82,88.89,573
20221114 083000,88.89,89.02,88.89,88.93,761
20221114 083100,88.93,88.93,88.74,88.79,640
20221114 083200,88.79,88.86,88.77,88.82,140
20221114 083300,88.82,88.9,88.82,88.86,165
20221114 083400,88.87,88.88,88.81,88.84,85
20221114 083500,88.84,88.9,88.8,88.83,132
20221114 083600,88.83,88.91,88.81,88.84,124
20221114 083700,88.83,88.85,88.81,88.82,57
20221114 083800,88.82,88.85,88.8,88.82,65
20221114 083900,88.82,88.88,88.79,88.82,89
20221114 084000,88.83,88.91,88.83,88.91,67
20221114 084100,88.91,89,88.89,88.94,232
20221114 084200,88.93,88.95,88.92,88.92,63
20221114 084300,88.93,88.98,88.9,88.94,158
20221114 084400,88.94,88.96,88.91,88.91,103
20221114 084500,88.92,88.94,88.88,88.9,85
20221114 084600,88.91,88.95,88.91,88.94,52
20221114 084700,88.95,88.98,88.93,88.96,91
20221114 084800,88.97,89.2,88.97,89.12,450
20221114 084900,89.11,89.18,89.1,89.14,257
20221114 085000,89.14,89.19,89.12,89.19,65
20221114 085100,89.19,89.26,89.16,89.18,154
20221114 085200,89.18,89.19,89.13,89.17,124
20221114 085300,89.18,89.18,89.09,89.14,107
20221114 085400,89.14,89.23,89.13,89.2,109
20221114 085500,89.21,89.27,89.21,89.23,105
20221114 085600,89.23,89.36,89.22,89.31,216
20221114 085700,89.31,89.35,89.28,89.31,216
20221114 085800,89.31,89.33,89.27,89.28,93
20221114 085900,89.29,89.3,89.24,89.26,132
20221114 090000,89.25,89.26,89.18,89.2,183
20221114 090100,89.21,89.25,89.16,89.2,205
20221114 090200,89.2,89.24,89.07,89.22,262
20221114 090300,89.23,89.29,89.22,89.29,115
20221114 090400,89.3,89.3,89.06,89.07,337
20221114 090500,89.06,89.15,89.05,89.1,209
20221114 090600,89.09,89.1,89.04,89.08,116
20221114 090700,89.09,89.13,89.05,89.12,62
20221114 090800,89.12,89.12,89.07,89.1,26
20221114 090900,89.1,89.13,89.04,89.04,59
20221114 091000,89.05,89.12,89.02,89.04,69
20221114 091100,89.04,89.08,89.02,89.04,64
20221114 091200,89.06,89.07,88.97,89.02,98
20221114 091300,89.03,89.06,89.01,89.05,84
20221114 091400,89.07,89.09,89.04,89.04,47
20221114 091500,89.04,89.06,89,89,52
20221114 091600,88.99,89.02,88.93,89,104
20221114 091700,88.99,89,88.9,88.94,131
20221114 091800,88.94,88.95,88.88,88.9,137
20221114 091900,88.9,88.92,88.81,88.85,157
20221114 092000,88.85,88.85,88.79,88.8,118
20221114 092100,88.79,88.8,88.72,88.74,203
20221114 092200,88.74,88.77,88.72,88.72,136
20221114 092300,88.71,88.76,88.69,88.74,169
20221114 092400,88.74,88.74,88.54,88.57,295
20221114 092500,88.56,88.57,88.49,88.5,164
20221114 092600,88.5,88.51,88.39,88.43,244
20221114 092700,88.42,88.43,88.39,88.41,96
20221114 092800,88.4,88.48,88.4,88.46,103
20221114 092900,88.45,88.58,88.45,88.57,256
20221114 093000,88.57,88.67,88.54,88.65,123
20221114 093100,88.64,88.65,88.56,88.58,123
20221114 093200,88.56,88.62,88.55,88.62,44
20221114 093300,88.63,88.63,88.57,88.61,110
20221114 093400,88.62,88.66,88.61,88.62,51
20221114 093500,88.62,88.62,88.51,88.52,88
20221114 093600,88.52,88.58,88.51,88.56,114
20221114 093700,88.56,88.65,88.56,88.65,60
20221114 093800,88.64,88.64,88.56,88.57,60
20221114 093900,88.56,88.59,88.56,88.57,53
20221114 094000,88.58,88.58,88.55,88.56,44
20221114 094100,88.56,88.56,88.48,88.49,62
20221114 094200,88.5,88.53,88.48,88.48,35
20221114 094300,88.5,88.51,88.46,88.5,60
20221114 094400,88.5,88.59,88.49,88.59,57
20221114 094500,88.59,88.62,88.57,88.6,63
20221114 094600,88.58,88.62,88.56,88.57,36
20221114 094700,88.56,88.62,88.56,88.57,36
20221114 094800,88.58,88.58,88.5,88.53,45
20221114 094900,88.56,88.56,88.51,88.54,38
20221114 095000,88.54,88.56,88.49,88.56,54
20221114 095100,88.56,88.56,88.46,88.47,82
20221114 095200,88.47,88.48,88.4,88.41,97
20221114 095300,88.4,88.43,88.4,88.4,52
20221114 095400,88.41,88.51,88.4,88.49,80
20221114 095500,88.51,88.57,88.48,88.55,84
20221114 095600,88.54,88.56,88.5,88.51,62
20221114 095700,88.48,88.48,88.3,88.34,263
20221114 095800,88.34,88.34,88.26,88.28,120
20221114 095900,88.27,88.31,88.24,88.25,119
20221114 100000,88.25,88.25,88.19,88.22,165
20221114 100100,88.21,88.29,88.2,88.29,158
20221114 100200,88.28,88.29,88.25,88.27,78
20221114 100300,88.27,88.28,88.09,88.14,262
20221114 100400,88.14,88.21,88.14,88.2,109
20221114 100500,88.2,88.28,88.19,88.27,86
20221114 100600,88.27,88.28,88.22,88.24,90
20221114 100700,88.24,88.26,88.22,88.26,76
20221114 100800,88.25,88.27,88.21,88.27,88
20221114 100900,88.27,88.27,88.23,88.23,80
20221114 101000,88.22,88.22,88.03,88.04,255
20221114 101100,88.04,88.17,88.01,88.16,150
20221114 101200,88.16,88.18,88.11,88.12,95
20221114 101300,88.11,88.12,88.07,88.08,174
20221114 101400,88.08,88.08,88.05,88.06,79
20221114 101500,88.06,88.07,87.93,88.01,371
20221114 101600,88,88.03,87.74,87.82,559
20221114 101700,87.81,87.93,87.79,87.89,191
20221114 101800,87.87,87.88,87.82,87.88,153
20221114 101900,87.87,87.9,87.85,87.87,102
20221114 102000,87.86,87.93,87.83,87.93,120
20221114 102100,87.91,87.93,87.82,87.83,208
20221114 102200,87.81,87.91,87.81,87.9,111
20221114 102300,87.9,87.91,87.85,87.88,79
20221114 102400,87.88,87.91,87.85,87.89,66
20221114 102500,87.9,87.96,87.86,87.96,154
20221114 102600,87.94,87.94,87.86,87.86,61
20221114 102700,87.87,87.88,87.86,87.88,29
20221114 102800,87.88,87.94,87.85,87.85,107
20221114 102900,87.86,87.92,87.84,87.84,65
20221114 103000,87.85,87.86,87.82,87.85,69
20221114 103100,87.86,87.88,87.83,87.88,44
20221114 103200,87.89,87.93,87.88,87.9,109
20221114 103300,87.91,87.93,87.88,87.88,36
20221114 103400,87.89,87.9,87.87,87.89,40
20221114 103500,87.89,87.95,87.85,87.94,79
20221114 103600,87.94,87.99,87.92,87.92,133
20221114 103700,87.94,87.99,87.93,87.95,56
20221114 103800,87.95,87.96,87.93,87.94,44
20221114 103900,87.94,87.95,87.93,87.94,68
20221114 104000,87.93,88,87.92,87.99,73
20221114 104100,87.98,88.03,87.95,87.95,142
20221114 104200,87.95,88.09,87.95,88.09,152
20221114 104300,88.08,88.16,88.08,88.11,219
20221114 104400,88.12,88.15,88.1,88.13,78
20221114 104500,88.12,88.17,88.09,88.15,131
20221114 104600,88.15,88.15,88.08,88.13,93
20221114 104700,88.13,88.14,88.11,88.13,45
20221114 104800,88.12,88.21,88.11,88.19,195
20221114 104900,88.2,88.2,88.16,88.17,35
20221114 105000,88.16,88.19,88.15,88.17,54
20221114 105100,88.16,88.33,88.15,88.3,264
20221114 105200,88.29,88.3,88.24,88.25,109
20221114 105300,88.25,88.29,88.25,88.29,98
20221114 105400,88.28,88.28,88.22,88.25,105
20221114 105500,88.25,88.27,88.23,88.27,102
20221114 105600,88.26,88.27,88.22,88.25,72
20221114 105700,88.25,88.29,88.19,88.22,233
20221114 105800,88.21,88.31,88.18,88.27,197
20221114 105900,88.27,88.28,88.23,88.26,64
20221114 110000,88.25,88.29,88.25,88.29,53
20221114 110100,88.3,88.39,88.29,88.34,276
20221114 110200,88.34,88.35,88.27,88.27,95
20221114 110300,88.27,88.27,88.21,88.22,87
20221114 110400,88.22,88.23,88.16,88.16,76
20221114 110500,88.16,88.16,88.11,88.13,132
20221114 110600,88.13,88.22,88.12,88.21,195
20221114 110700,88.22,88.23,88.17,88.19,91
20221114 110800,88.19,88.23,88.19,88.2,33
20221114 110900,88.2,88.21,88.18,88.19,39
20221114 111000,88.18,88.19,88.14,88.17,76
20221114 111100,88.18,88.27,88.18,88.27,115
20221114 111200,88.27,88.28,88.26,88.27,19
20221114 111300,88.27,88.3,88.25,88.29,47
20221114 111400,88.29,88.3,88.26,88.26,66
20221114 111500,88.26,88.3,88.26,88.27,42
20221114 111600,88.28,88.31,88.28,88.3,72
20221114 111700,88.29,88.41,88.29,88.35,228
20221114 111800,88.35,88.36,88.32,88.33,71
20221114 111900,88.32,88.32,88.28,88.31,75
20221114 112000,88.31,88.35,88.29,88.3,130
20221114 112100,88.3,88.3,88.25,88.25,89
20221114 112200,88.26,88.28,88.22,88.24,94
20221114 112300,88.23,88.27,88.22,88.23,85
20221114 112400,88.22,88.24,88.2,88.22,62
20221114 112500,88.22,88.22,88.18,88.18,50
20221114 112600,88.17,88.24,88.17,88.24,97
20221114 112700,88.24,88.29,88.24,88.25,37
20221114 112800,88.27,88.27,88.24,88.24,24
20221114 112900,88.24,88.26,88.24,88.25,22
20221114 113000,88.25,88.26,88.22,88.24,42
20221114 113100,88.24,88.27,88.24,88.25,28
20221114 113200,88.23,88.23,88.15,88.16,58
20221114 113300,88.16,88.17,88.03,88.08,247
20221114 113400,88.07,88.12,88.07,88.12,64
20221114 113500,88.12,88.15,88.12,88.15,28
20221114 113600,88.14,88.19,88.14,88.18,40
20221114 113700,88.17,88.22,88.17,88.21,68
20221114 113800,88.2,88.23,88.18,88.2,62
20221114 113900,88.19,88.21,88.16,88.16,37
20221114 114000,88.16,88.16,88.12,88.12,34
20221114 114100,88.11,88.11,88.05,88.08,109
20221114 114200,88.08,88.1,87.79,87.79,558
20221114 114300,87.79,87.88,87.78,87.87,308
20221114 114400,87.87,87.97,87.85,87.96,200
20221114 114500,87.96,87.97,87.94,87.94,39
20221114 114600,87.93,87.93,87.82,87.83,107
20221114 114700,87.84,87.88,87.83,87.83,66
20221114 114800,87.83,87.85,87.76,87.84,152
20221114 114900,87.84,87.85,87.83,87.84,34
20221114 115000,87.84,87.88,87.84,87.84,76
20221114 115100,87.83,87.91,87.8,87.9,101
20221114 115200,87.9,87.9,87.86,87.86,43
20221114 115300,87.86,87.88,87.82,87.82,53
20221114 115400,87.83,87.86,87.82,87.85,57
20221114 115500,87.86,87.86,87.77,87.77,88
20221114 115600,87.78,87.78,87.53,87.57,672
20221114 115700,87.57,87.7,87.55,87.67,174
20221114 115800,87.68,87.68,87.62,87.65,89
20221114 115900,87.64,87.69,87.62,87.68,91
20221114 120000,87.68,87.75,87.67,87.74,118
20221114 120100,87.73,87.75,87.7,87.74,134
20221114 120200,87.74,87.85,87.71,87.83,283
20221114 120300,87.82,87.9,87.81,87.85,162
20221114 120400,87.84,87.91,87.81,87.9,112
20221114 120500,87.9,87.9,87.82,87.82,108
20221114 120600,87.81,87.82,87.78,87.8,69
20221114 120700,87.8,87.86,87.79,87.85,80
20221114 120800,87.84,87.85,87.74,87.74,119
20221114 120900,87.73,87.77,87.72,87.74,120
20221114 121000,87.74,87.79,87.74,87.77,85
20221114 121100,87.77,87.79,87.76,87.76,71
20221114 121200,87.75,87.76,87.72,87.76,86
20221114 121300,87.76,87.89,87.75,87.85,176
20221114 121400,87.86,87.91,87.85,87.9,222
20221114 121500,87.91,87.95,87.9,87.9,93
20221114 121600,87.89,87.89,87.77,87.79,78
20221114 121700,87.8,87.81,87.71,87.73,159
20221114 121800,87.74,87.83,87.72,87.82,78
20221114 121900,87.81,87.82,87.78,87.79,50
20221114 122000,87.81,87.84,87.8,87.84,38
20221114 122100,87.83,87.87,87.81,87.85,140
20221114 122200,87.86,87.86,87.84,87.85,73
20221114 122300,87.85,87.94,87.84,87.9,96
20221114 122400,87.91,87.93,87.89,87.93,62
20221114 122500,87.91,87.92,87.89,87.91,54
20221114 122600,87.9,87.91,87.87,87.88,46
